-;Room heating plant sens. load;Room hum. plant load;System air heating load;Room cooling plant sens. load;Room dehum. plant load;System air sens. clg. load;System air lat. clg. load;Lights electricity;Equip electricity
1;23790;0;5;0;0;0;0;0;0
2;30072;0;3;0;0;0;0;0;0
3;35071;0;1;0;0;0;0;0;0
4;38155;0;1;0;0;0;0;0;0
5;40058;0;0;0;0;0;0;0;0
6;40709;0;0;0;0;0;0;0;0
7;149985;0;20;0;0;0;0;4224;334
8;42593;0;19734;0;0;0;0;16228;19417
9;20827;0;44699;2408;0;0;0;28231;38556
10;18691;0;48924;3984;0;0;0;28231;38556
11;16705;0;48224;4926;0;0;0;28231;38556
12;15512;0;46761;5711;0;0;0;28231;38277
13;14491;0;45397;6092;0;0;0;28231;38277
14;12587;0;44735;6391;0;0;0;28231;38556
15;13180;0;44903;6487;0;0;0;28231;38556
16;17925;0;38283;2039;0;0;0;21029;27240
17;20021;0;36450;1967;0;0;0;21029;26961
18;50855;0;10660;0;0;0;0;4224;334
19;9626;0;1251;0;0;0;0;0;0
20;19035;0;432;0;0;0;0;0;0
21;24608;0;154;0;0;0;0;0;0
22;26636;0;41;0;0;0;0;0;0
23;28550;0;20;0;0;0;0;0;0
24;30586;0;10;0;0;0;0;0;0
25;32070;0;5;0;0;0;0;0;0
26;32794;0;2;0;0;0;0;0;0
27;33135;0;1;0;0;0;0;0;0
28;32616;0;0;0;0;0;0;0;0
29;31548;0;0;0;0;0;0;0;0
30;30653;0;0;0;0;0;0;0;0
31;30353;0;0;0;0;0;0;0;0
32;30463;0;0;0;0;0;0;0;0
33;29121;0;0;0;0;0;0;0;0
34;23428;0;0;0;0;0;0;0;0
35;17626;0;0;0;0;0;0;0;0
36;15028;0;0;0;0;0;0;0;0
37;16450;0;0;0;0;0;0;0;0
38;19347;0;0;0;0;0;0;0;0
39;21902;0;0;0;0;0;0;0;0
40;24518;0;0;0;0;0;0;0;0
41;26494;0;0;0;0;0;0;0;0
42;27840;0;0;0;0;0;0;0;0
43;28083;0;0;0;0;0;0;0;0
44;28102;0;0;0;0;0;0;0;0
45;28191;0;0;0;0;0;0;0;0
46;28551;0;0;0;0;0;0;0;0
47;29636;0;0;0;0;0;0;0;0
48;31300;0;0;0;0;0;0;0;0
49;32439;0;0;0;0;0;0;0;0
50;33214;0;0;0;0;0;0;0;0
51;33611;0;0;0;0;0;0;0;0
52;34352;0;0;0;0;0;0;0;0
53;35701;0;0;0;0;0;0;0;0
54;36324;0;0;0;0;0;0;0;0
55;37256;0;0;0;0;0;0;0;0
56;37959;0;0;0;0;0;0;0;0
57;37559;0;0;0;0;0;0;0;0
58;35837;0;0;0;0;0;0;0;0
59;34102;0;0;0;0;0;0;0;0
60;33131;0;0;0;0;0;0;0;0
61;36282;0;0;0;0;0;0;0;0
62;43029;0;0;0;0;0;0;0;0
63;47266;0;0;0;0;0;0;0;0
64;49426;0;0;0;0;0;0;0;0
65;50158;0;0;0;0;0;0;0;0
66;50390;0;0;0;0;0;0;0;0
67;51035;0;0;0;0;0;0;0;0
68;51827;0;0;0;0;0;0;0;0
69;53630;0;0;0;0;0;0;0;0
70;54793;0;0;0;0;0;0;0;0
71;54612;0;0;0;0;0;0;0;0
72;55061;0;0;0;0;0;0;0;0
73;56028;0;0;0;0;0;0;0;0
74;56137;0;0;0;0;0;0;0;0
75;56047;0;0;0;0;0;0;0;0
76;56654;0;0;0;0;0;0;0;0
77;56227;0;0;0;0;0;0;0;0
78;55572;0;0;0;0;0;0;0;0
79;185216;0;0;0;0;0;0;4224;334
80;57080;0;14679;0;0;0;0;16228;19417
81;22522;0;36397;1740;0;0;0;28231;38556
82;18201;0;39244;3346;0;0;0;28231;38556
83;12960;0;38304;4079;0;0;0;28231;38556
84;11213;0;37462;4656;0;0;0;28231;38277
85;10410;0;36415;5177;0;0;0;28231;38277
86;10053;0;35997;5244;0;0;0;28231;38556
87;11672;0;36930;5247;0;0;0;28231;38556
88;18562;0;32792;1699;0;0;0;21029;27240
89;22527;0;32438;1576;0;0;0;21029;26961
90;65523;0;9525;0;0;0;0;4224;334
91;9606;0;1090;0;0;0;0;0;0
92;21514;0;379;0;0;0;0;0;0
93;29424;0;140;0;0;0;0;0;0
94;33817;0;39;0;0;0;0;0;0
95;37034;0;19;0;0;0;0;0;0
96;39538;0;10;0;0;0;0;0;0
97;41221;0;5;0;0;0;0;0;0
98;43393;0;3;0;0;0;0;0;0
99;44361;0;1;0;0;0;0;0;0
100;44437;0;0;0;0;0;0;0;0
101;44874;0;0;0;0;0;0;0;0
102;45366;0;0;0;0;0;0;0;0
103;168354;0;16;0;0;0;0;4224;334
104;47142;0;15615;0;0;0;0;16228;19417
105;19136;0;34718;2183;0;0;0;28231;38556
106;16624;0;37822;3642;0;0;0;28231;38556
107;14968;0;38660;4078;0;0;0;28231;38556
108;15384;0;40268;4624;0;0;0;28231;38277
109;14994;0;40513;5058;0;0;0;28231;38277
110;13898;0;39838;5300;0;0;0;28231;38556
111;13974;0;39324;5469;0;0;0;28231;38556
112;18217;0;32590;1869;0;0;0;21029;27240
113;19700;0;30532;1839;0;0;0;21029;26961
114;56099;0;8771;0;0;0;0;4224;334
115;8262;0;1012;0;0;0;0;0;0
116;16907;0;356;0;0;0;0;0;0
117;24871;0;129;0;0;0;0;0;0
118;28238;0;36;0;0;0;0;0;0
119;31075;0;18;0;0;0;0;0;0
120;34015;0;9;0;0;0;0;0;0
121;36129;0;5;0;0;0;0;0;0
122;38081;0;2;0;0;0;0;0;0
123;39108;0;1;0;0;0;0;0;0
124;39047;0;0;0;0;0;0;0;0
125;39377;0;0;0;0;0;0;0;0
126;40305;0;0;0;0;0;0;0;0
127;159885;0;16;0;0;0;0;4224;334
128;42019;0;15190;0;0;0;0;16228;19417
129;17349;0;34373;2408;0;0;0;28231;38556
130;14506;0;37554;3864;0;0;0;28231;38556
131;13728;0;38925;4434;0;0;0;28231;38556
132;14000;0;39078;5126;0;0;0;28231;38277
133;12870;0;38138;5570;0;0;0;28231;38277
134;11688;0;38382;5816;0;0;0;28231;38556
135;11765;0;38127;5977;0;0;0;28231;38556
136;16051;0;32259;2041;0;0;0;21029;27240
137;18133;0;30535;1977;0;0;0;21029;26961
138;51831;0;8912;0;0;0;0;4224;334
139;8148;0;1064;0;0;0;0;0;0
140;16134;0;380;0;0;0;0;0;0
141;24785;0;143;0;0;0;0;0;0
142;29281;0;41;0;0;0;0;0;0
143;32460;0;20;0;0;0;0;0;0
144;34867;0;10;0;0;0;0;0;0
145;37113;0;5;0;0;0;0;0;0
146;39078;0;3;0;0;0;0;0;0
147;39959;0;1;0;0;0;0;0;0
148;40561;0;0;0;0;0;0;0;0
149;42621;0;0;0;0;0;0;0;0
150;44984;0;0;0;0;0;0;0;0
151;163911;0;20;0;0;0;0;4224;334
152;48367;0;19281;0;0;0;0;16228;19417
153;20289;0;42826;2326;0;0;0;28231;38556
154;14777;0;44682;4014;0;0;0;28231;38556
155;12042;0;43040;4815;0;0;0;28231;38556
156;11735;0;42257;5633;0;0;0;28231;38277
157;11869;0;41306;5916;0;0;0;28231;38277
158;11293;0;41028;6056;0;0;0;28231;38556
159;12295;0;41581;6075;0;0;0;28231;38556
160;17939;0;36055;1997;0;0;0;21029;27240
161;20816;0;34761;1895;0;0;0;21029;26961
162;55963;0;10287;0;0;0;0;4224;334
163;10034;0;1223;0;0;0;0;0;0
164;21031;0;436;0;0;0;0;0;0
165;29157;0;163;0;0;0;0;0;0
166;32827;0;45;0;0;0;0;0;0
167;35568;0;22;0;0;0;0;0;0
168;37628;0;11;0;0;0;0;0;0
169;39067;0;6;0;0;0;0;0;0
170;39971;0;3;0;0;0;0;0;0
171;40745;0;1;0;0;0;0;0;0
172;41269;0;0;0;0;0;0;0;0
173;42336;0;0;0;0;0;0;0;0
174;43719;0;0;0;0;0;0;0;0
175;160580;0;19;0;0;0;0;4224;334
176;46238;0;18046;0;0;0;0;16228;19417
177;20880;0;40583;2284;0;0;0;28231;38556
178;18576;0;44159;3699;0;0;0;28231;38556
179;16575;0;44237;4342;0;0;0;28231;38556
180;16405;0;44243;4934;0;0;0;28231;38277
181;15709;0;43813;5362;0;0;0;28231;38277
182;14873;0;43676;5560;0;0;0;28231;38556
183;15346;0;43707;5665;0;0;0;28231;38556
184;19865;0;36739;1903;0;0;0;21029;27240
185;21746;0;34972;1852;0;0;0;21029;26961
186;57465;0;10344;0;0;0;0;4224;334
187;10289;0;1226;0;0;0;0;0;0
188;21426;0;435;0;0;0;0;0;0
189;29064;0;162;0;0;0;0;0;0
190;32901;0;45;0;0;0;0;0;0
191;35807;0;22;0;0;0;0;0;0
192;37553;0;11;0;0;0;0;0;0
193;38999;0;6;0;0;0;0;0;0
194;40343;0;3;0;0;0;0;0;0
195;41700;0;1;0;0;0;0;0;0
196;42825;0;0;0;0;0;0;0;0
197;43744;0;0;0;0;0;0;0;0
198;44526;0;0;0;0;0;0;0;0
199;45139;0;0;0;0;0;0;0;0
200;46230;0;0;0;0;0;0;0;0
201;47108;0;0;0;0;0;0;0;0
202;47144;0;0;0;0;0;0;0;0
203;43816;0;0;0;0;0;0;0;0
204;41461;0;0;0;0;0;0;0;0
205;41024;0;0;0;0;0;0;0;0
206;41387;0;0;0;0;0;0;0;0
207;43805;0;0;0;0;0;0;0;0
208;47047;0;0;0;0;0;0;0;0
209;49885;0;0;0;0;0;0;0;0
210;50811;0;0;0;0;0;0;0;0
211;52194;0;0;0;0;0;0;0;0
212;54208;0;0;0;0;0;0;0;0
213;55378;0;0;0;0;0;0;0;0
214;56313;0;0;0;0;0;0;0;0
215;57355;0;0;0;0;0;0;0;0
216;58368;0;0;0;0;0;0;0;0
217;58428;0;0;0;0;0;0;0;0
218;58270;0;0;0;0;0;0;0;0
219;58081;0;0;0;0;0;0;0;0
220;57435;0;0;0;0;0;0;0;0
221;56234;0;0;0;0;0;0;0;0
222;55369;0;0;0;0;0;0;0;0
223;54984;0;0;0;0;0;0;0;0
224;54459;0;0;0;0;0;0;0;0
225;52654;0;0;0;0;0;0;0;0
226;50071;0;0;0;0;0;0;0;0
227;48459;0;0;0;0;0;0;0;0
228;47835;0;0;0;0;0;0;0;0
229;47214;0;0;0;0;0;0;0;0
230;46614;0;0;0;0;0;0;0;0
231;46754;0;0;0;0;0;0;0;0
232;46899;0;0;0;0;0;0;0;0
233;46386;0;0;0;0;0;0;0;0
234;45254;0;0;0;0;0;0;0;0
235;43439;0;0;0;0;0;0;0;0
236;40930;0;0;0;0;0;0;0;0
237;38835;0;0;0;0;0;0;0;0
238;37525;0;0;0;0;0;0;0;0
239;37190;0;0;0;0;0;0;0;0
240;38444;0;0;0;0;0;0;0;0
241;39956;0;0;0;0;0;0;0;0
242;40610;0;0;0;0;0;0;0;0
243;40936;0;0;0;0;0;0;0;0
244;41611;0;0;0;0;0;0;0;0
245;41693;0;0;0;0;0;0;0;0
246;41470;0;0;0;0;0;0;0;0
247;174031;0;0;0;0;0;0;4224;334
248;46031;0;9466;0;0;0;0;16228;19417
249;14081;0;22640;2188;0;0;0;28231;38556
250;10804;0;24417;3731;0;0;0;28231;38556
251;8863;0;24388;4165;0;0;0;28231;38556
252;8387;0;23828;4710;0;0;0;28231;38277
253;6691;0;22825;5405;0;0;0;28231;38277
254;5087;0;22233;5823;0;0;0;28231;38556
255;5554;0;22317;5967;0;0;0;28231;38556
256;8870;0;19409;2152;0;0;0;21029;27240
257;12395;0;19862;2028;0;0;0;21029;26961
258;48873;0;6052;0;0;0;0;4224;334
259;4429;0;692;0;0;0;0;0;0
260;9920;0;267;0;0;0;0;0;0
261;19473;0;108;0;0;0;0;0;0
262;22381;0;28;0;0;0;0;0;0
263;25906;0;14;0;0;0;0;0;0
264;28694;0;8;0;0;0;0;0;0
265;30793;0;4;0;0;0;0;0;0
266;32447;0;2;0;0;0;0;0;0
267;33656;0;1;0;0;0;0;0;0
268;34619;0;0;0;0;0;0;0;0
269;35736;0;0;0;0;0;0;0;0
270;37235;0;0;0;0;0;0;0;0
271;162914;0;14;0;0;0;0;4224;334
272;41301;0;13751;0;0;0;0;16228;19417
273;14087;0;30710;2545;0;0;0;28231;38556
274;8706;0;31330;4380;0;0;0;28231;38556
275;6271;0;28560;5119;0;0;0;28231;38556
276;6550;0;27553;5946;0;0;0;28231;38277
277;5646;0;27449;6508;0;0;0;28231;38277
278;5523;0;27131;6502;0;0;0;28231;38556
279;6577;0;26702;6507;0;0;0;28231;38556
280;9029;0;22339;2348;0;0;0;21029;27240
281;10880;0;21132;2287;0;0;0;21029;26961
282;38977;0;6284;0;0;0;0;4224;334
283;4098;0;761;0;0;0;0;0;0
284;7114;0;271;0;0;0;0;0;0
285;12530;0;101;0;0;0;0;0;0
286;15857;0;28;0;0;0;0;0;0
287;18380;0;14;0;0;0;0;0;0
288;19907;0;7;0;0;0;0;0;0
289;21206;0;3;0;0;0;0;0;0
290;22919;0;2;0;0;0;0;0;0
291;24481;0;1;0;0;0;0;0;0
292;24541;0;0;0;0;0;0;0;0
293;22912;0;0;0;0;0;0;0;0
294;20692;0;0;0;0;0;0;0;0
295;138211;0;8;0;0;0;0;4224;334
296;23254;0;7806;0;0;0;0;16228;19417
297;6852;0;17792;3189;0;0;0;28231;38556
298;5900;0;20096;4572;0;0;0;28231;38556
299;5022;0;19527;5842;0;0;0;28231;38556
300;5090;0;18016;6625;0;0;0;28231;38277
301;4613;0;17420;7056;0;0;0;28231;38277
302;3559;0;17205;7321;0;0;0;28231;38556
303;3685;0;17137;7484;0;0;0;28231;38556
304;4548;0;14840;2745;0;0;0;21029;27240
305;5826;0;14264;2695;0;0;0;21029;26961
306;23383;0;4126;0;0;0;0;4224;334
307;1532;0;507;0;0;0;0;0;0
308;2548;0;194;0;0;0;0;0;0
309;4066;0;70;0;0;0;0;0;0
310;6186;0;19;0;0;0;0;0;0
311;7051;0;9;0;0;0;0;0;0
312;7197;0;4;0;0;0;0;0;0
313;7059;0;2;0;0;0;0;0;0
314;7175;0;1;0;0;0;0;0;0
315;8190;0;0;0;0;0;0;0;0
316;10000;0;0;0;0;0;0;0;0
317;11433;0;0;0;0;0;0;0;0
318;13282;0;0;0;0;0;0;0;0
319;127118;0;9;0;0;0;0;4224;334
320;20260;0;8986;0;0;0;0;16228;19417
321;6717;0;20941;3402;0;0;0;28231;38556
322;5454;0;23140;5033;0;0;0;28231;38556
323;4383;0;22584;6533;0;0;0;28231;38556
324;4514;0;21857;7223;0;0;0;28231;38277
325;3721;0;21114;7702;0;0;0;28231;38277
326;3050;0;21309;7859;0;0;0;28231;38556
327;3759;0;22186;7857;0;0;0;28231;38556
328;5333;0;20486;2738;0;0;0;21029;27240
329;7510;0;21024;2604;0;0;0;21029;26961
330;27802;0;6324;0;0;0;0;4224;334
331;3222;0;776;0;0;0;0;0;0
332;4737;0;263;0;0;0;0;0;0
333;8501;0;95;0;0;0;0;0;0
334;10235;0;26;0;0;0;0;0;0
335;11802;0;13;0;0;0;0;0;0
336;13071;0;6;0;0;0;0;0;0
337;13902;0;3;0;0;0;0;0;0
338;14693;0;1;0;0;0;0;0;0
339;15722;0;0;0;0;0;0;0;0
340;17314;0;0;0;0;0;0;0;0
341;18969;0;0;0;0;0;0;0;0
342;18996;0;0;0;0;0;0;0;0
343;128069;0;11;0;0;0;0;4224;334
344;23382;0;10820;0;0;0;0;16228;19417
345;8478;0;24756;3225;0;0;0;28231;38556
346;6800;0;26975;4891;0;0;0;28231;38556
347;5364;0;26835;6392;0;0;0;28231;38556
348;5556;0;26758;7055;0;0;0;28231;38277
349;5173;0;26921;7448;0;0;0;28231;38277
350;4271;0;28059;7658;0;0;0;28231;38556
351;4955;0;28695;7700;0;0;0;28231;38556
352;6851;0;24217;2638;0;0;0;21029;27240
353;9472;0;23771;2538;0;0;0;21029;26961
354;30246;0;7158;0;0;0;0;4224;334
355;3875;0;861;0;0;0;0;0;0
356;6652;0;310;0;0;0;0;0;0
357;11537;0;116;0;0;0;0;0;0
358;13630;0;32;0;0;0;0;0;0
359;15104;0;15;0;0;0;0;0;0
360;16488;0;8;0;0;0;0;0;0
361;18317;0;4;0;0;0;0;0;0
362;19529;0;2;0;0;0;0;0;0
363;20316;0;1;0;0;0;0;0;0
364;21545;0;0;0;0;0;0;0;0
365;23040;0;0;0;0;0;0;0;0
366;24547;0;0;0;0;0;0;0;0
367;26276;0;0;0;0;0;0;0;0
368;28397;0;0;0;0;0;0;0;0
369;26914;0;0;0;0;0;0;0;0
370;19195;0;0;0;0;0;0;0;0
371;15422;0;0;0;0;0;0;0;0
372;13746;0;0;0;0;0;0;0;0
373;15205;0;0;0;0;0;0;0;0
374;17999;0;0;0;0;0;0;0;0
375;22106;0;0;0;0;0;0;0;0
376;26638;0;0;0;0;0;0;0;0
377;29426;0;0;0;0;0;0;0;0
378;32297;0;0;0;0;0;0;0;0
379;35418;0;0;0;0;0;0;0;0
380;37777;0;0;0;0;0;0;0;0
381;38963;0;0;0;0;0;0;0;0
382;39613;0;0;0;0;0;0;0;0
383;39750;0;0;0;0;0;0;0;0
384;40120;0;0;0;0;0;0;0;0
385;41214;0;0;0;0;0;0;0;0
386;42791;0;0;0;0;0;0;0;0
387;44174;0;0;0;0;0;0;0;0
388;44848;0;0;0;0;0;0;0;0
389;45464;0;0;0;0;0;0;0;0
390;45724;0;0;0;0;0;0;0;0
391;45885;0;0;0;0;0;0;0;0
392;45894;0;0;0;0;0;0;0;0
393;43128;0;0;0;0;0;0;0;0
394;35920;0;0;0;0;0;0;0;0
395;35147;0;0;0;0;0;0;0;0
396;36988;0;0;0;0;0;0;0;0
397;37345;0;0;0;0;0;0;0;0
398;38089;0;0;0;0;0;0;0;0
399;39437;0;0;0;0;0;0;0;0
400;42428;0;0;0;0;0;0;0;0
401;44558;0;0;0;0;0;0;0;0
402;45386;0;0;0;0;0;0;0;0
403;47016;0;0;0;0;0;0;0;0
404;49376;0;0;0;0;0;0;0;0
405;50771;0;0;0;0;0;0;0;0
406;51752;0;0;0;0;0;0;0;0
407;51786;0;0;0;0;0;0;0;0
408;51648;0;0;0;0;0;0;0;0
409;51861;0;0;0;0;0;0;0;0
410;51425;0;0;0;0;0;0;0;0
411;51063;0;0;0;0;0;0;0;0
412;51000;0;0;0;0;0;0;0;0
413;50782;0;0;0;0;0;0;0;0
414;50723;0;0;0;0;0;0;0;0
415;180207;0;0;0;0;0;0;4224;334
416;50792;0;11940;0;0;0;0;16228;19417
417;18031;0;28533;1962;0;0;0;28231;38556
418;14727;0;29926;3479;0;0;0;28231;38556
419;11684;0;28099;3941;0;0;0;28231;38556
420;10711;0;26608;4324;0;0;0;28231;38277
421;9316;0;24673;5005;0;0;0;28231;38277
422;7345;0;22497;5459;0;0;0;28231;38556
423;6705;0;20324;5783;0;0;0;28231;38556
424;8138;0;15649;2172;0;0;0;21029;27240
425;9369;0;14264;2170;0;0;0;21029;26961
426;40841;0;4101;0;0;0;0;4224;334
427;2130;0;461;0;0;0;0;0;0
428;3667;0;166;0;0;0;0;0;0
429;7745;0;62;0;0;0;0;0;0
430;10978;0;17;0;0;0;0;0;0
431;13004;0;8;0;0;0;0;0;0
432;14595;0;4;0;0;0;0;0;0
433;15467;0;2;0;0;0;0;0;0
434;16005;0;1;0;0;0;0;0;0
435;16617;0;0;0;0;0;0;0;0
436;17259;0;0;0;0;0;0;0;0
437;17679;0;0;0;0;0;0;0;0
438;18237;0;0;0;0;0;0;0;0
439;142897;0;7;0;0;0;0;4224;334
440;24391;0;7111;0;0;0;0;16228;19417
441;6472;0;15846;3078;0;0;0;28231;38556
442;5310;0;16792;4530;0;0;0;28231;38556
443;4357;0;15809;5797;0;0;0;28231;38556
444;4570;0;14968;6582;0;0;0;28231;38277
445;4194;0;14780;6995;0;0;0;28231;38277
446;3208;0;15088;7244;0;0;0;28231;38556
447;3378;0;15410;7389;0;0;0;28231;38556
448;4074;0;12839;2709;0;0;0;21029;27240
449;5275;0;12149;2669;0;0;0;21029;26961
450;24052;0;3702;0;0;0;0;4224;334
451;1501;0;511;0;0;0;0;0;0
452;3027;0;211;0;0;0;0;0;0
453;6905;0;85;0;0;0;0;0;0
454;9885;0;23;0;0;0;0;0;0
455;11842;0;11;0;0;0;0;0;0
456;13846;0;6;0;0;0;0;0;0
457;16211;0;3;0;0;0;0;0;0
458;18228;0;1;0;0;0;0;0;0
459;19615;0;1;0;0;0;0;0;0
460;21150;0;0;0;0;0;0;0;0
461;22902;0;0;0;0;0;0;0;0
462;24581;0;0;0;0;0;0;0;0
463;142901;0;12;0;0;0;0;4224;334
464;30350;0;12659;0;0;0;0;16228;19417
465;9870;0;28541;3085;0;0;0;28231;38556
466;5907;0;29875;5126;0;0;0;28231;38556
467;3773;0;27630;7083;0;0;0;28231;38556
468;3543;0;25302;8259;0;0;0;28231;38277
469;2984;0;23491;8231;0;0;0;28231;38277
470;2108;0;22896;8002;0;0;0;28231;38556
471;2709;0;22849;7991;0;0;0;28231;38556
472;4271;0;19204;2817;0;0;0;21029;27240
473;6403;0;18701;2680;0;0;0;21029;26961
474;24879;0;5629;0;0;0;0;4224;334
475;2103;0;679;0;0;0;0;0;0
476;3334;0;240;0;0;0;0;0;0
477;6004;0;89;0;0;0;0;0;0
478;8410;0;25;0;0;0;0;0;0
479;10370;0;13;0;0;0;0;0;0
480;12113;0;7;0;0;0;0;0;0
481;14064;0;3;0;0;0;0;0;0
482;16206;0;2;0;0;0;0;0;0
483;18021;0;1;0;0;0;0;0;0
484;19397;0;0;0;0;0;0;0;0
485;19523;0;0;0;0;0;0;0;0
486;19369;0;0;0;0;0;0;0;0
487;131205;0;11;0;0;0;0;4224;334
488;24029;0;10868;0;0;0;0;16228;19417
489;8195;0;24475;3234;0;0;0;28231;38556
490;6100;0;25517;4982;0;0;0;28231;38556
491;4283;0;24178;6637;0;0;0;28231;38556
492;5272;0;24240;7127;0;0;0;28231;38277
493;5503;0;25074;7327;0;0;0;28231;38277
494;4457;0;24351;7551;0;0;0;28231;38556
495;4483;0;23647;7721;0;0;0;28231;38556
496;5665;0;20205;2709;0;0;0;21029;27240
497;6996;0;18807;2660;0;0;0;21029;26961
498;24691;0;5386;0;0;0;0;4224;334
499;2181;0;631;0;0;0;0;0;0
500;3370;0;226;0;0;0;0;0;0
501;5920;0;85;0;0;0;0;0;0
502;8204;0;24;0;0;0;0;0;0
503;9759;0;12;0;0;0;0;0;0
504;11181;0;6;0;0;0;0;0;0
505;12869;0;3;0;0;0;0;0;0
506;14526;0;1;0;0;0;0;0;0
507;16087;0;1;0;0;0;0;0;0
508;17589;0;0;0;0;0;0;0;0
509;18647;0;0;0;0;0;0;0;0
510;20439;0;0;0;0;0;0;0;0
511;132280;0;13;0;0;0;0;4224;334
512;28172;0;13381;0;0;0;0;16228;19417
513;9790;0;29746;3196;0;0;0;28231;38556
514;5958;0;30938;5309;0;0;0;28231;38556
515;3873;0;29093;7142;0;0;0;28231;38556
516;3820;0;26891;7840;0;0;0;28231;38277
517;4131;0;25601;7904;0;0;0;28231;38277
518;4102;0;25146;7854;0;0;0;28231;38556
519;4477;0;24577;7903;0;0;0;28231;38556
520;5869;0;21618;2724;0;0;0;21029;27240
521;8151;0;21552;2619;0;0;0;21029;26961
522;27206;0;6322;0;0;0;0;4224;334
523;3076;0;746;0;0;0;0;0;0
524;4532;0;255;0;0;0;0;0;0
525;7415;0;88;0;0;0;0;0;0
526;8104;0;22;0;0;0;0;0;0
527;8300;0;10;0;0;0;0;0;0
528;8310;0;5;0;0;0;0;0;0
529;8366;0;2;0;0;0;0;0;0
530;8631;0;1;0;0;0;0;0;0
531;9135;0;0;0;0;0;0;0;0
532;9951;0;0;0;0;0;0;0;0
533;11083;0;0;0;0;0;0;0;0
534;12685;0;0;0;0;0;0;0;0
535;14754;0;0;0;0;0;0;0;0
536;16634;0;0;0;0;0;0;0;0
537;16802;0;0;0;0;0;0;0;0
538;14122;0;0;0;0;0;0;0;0
539;10787;0;0;0;0;0;0;0;0
540;7269;0;0;0;0;0;0;0;0
541;5141;0;0;0;0;0;0;0;0
542;6311;0;0;0;0;0;0;0;0
543;10268;0;0;0;0;0;0;0;0
544;14596;0;0;0;0;0;0;0;0
545;17751;0;0;0;0;0;0;0;0
546;20041;0;0;0;0;0;0;0;0
547;21457;0;0;0;0;0;0;0;0
548;22933;0;0;0;0;0;0;0;0
549;25244;0;0;0;0;0;0;0;0
550;27174;0;0;0;0;0;0;0;0
551;27878;0;0;0;0;0;0;0;0
552;29007;0;0;0;0;0;0;0;0
553;30942;0;0;0;0;0;0;0;0
554;32472;0;0;0;0;0;0;0;0
555;33125;0;0;0;0;0;0;0;0
556;33625;0;0;0;0;0;0;0;0
557;35812;0;0;0;0;0;0;0;0
558;37954;0;0;0;0;0;0;0;0
559;39901;0;0;0;0;0;0;0;0
560;40989;0;0;0;0;0;0;0;0
561;36867;0;0;0;0;0;0;0;0
562;28773;0;0;0;0;0;0;0;0
563;27243;0;0;0;0;0;0;0;0
564;25480;0;0;0;0;0;0;0;0
565;25208;0;0;0;0;0;0;0;0
566;29904;0;0;0;0;0;0;0;0
567;34812;0;0;0;0;0;0;0;0
568;39728;0;0;0;0;0;0;0;0
569;44619;0;0;0;0;0;0;0;0
570;47606;0;0;0;0;0;0;0;0
571;48409;0;0;0;0;0;0;0;0
572;49040;0;0;0;0;0;0;0;0
573;49486;0;0;0;0;0;0;0;0
574;49057;0;0;0;0;0;0;0;0
575;48104;0;0;0;0;0;0;0;0
576;47073;0;0;0;0;0;0;0;0
577;48799;0;0;0;0;0;0;0;0
578;50473;0;0;0;0;0;0;0;0
579;50183;0;0;0;0;0;0;0;0
580;51422;0;0;0;0;0;0;0;0
581;51814;0;0;0;0;0;0;0;0
582;51360;0;0;0;0;0;0;0;0
583;180254;0;0;0;0;0;0;4224;334
584;52217;0;13604;0;0;0;0;16228;19417
585;20864;0;35484;1847;0;0;0;28231;38556
586;16803;0;40552;3477;0;0;0;28231;38556
587;10315;0;38699;4346;0;0;0;28231;38556
588;9679;0;37725;4936;0;0;0;28231;38277
589;8749;0;37075;5557;0;0;0;28231;38277
590;8091;0;36393;5703;0;0;0;28231;38556
591;10367;0;36797;5575;0;0;0;28231;38556
592;15101;0;30727;1850;0;0;0;21029;27240
593;18737;0;29268;1740;0;0;0;21029;26961
594;58787;0;8706;0;0;0;0;4224;334
595;8267;0;1042;0;0;0;0;0;0
596;19231;0;392;0;0;0;0;0;0
597;27981;0;151;0;0;0;0;0;0
598;32961;0;43;0;0;0;0;0;0
599;36372;0;21;0;0;0;0;0;0
600;38634;0;11;0;0;0;0;0;0
601;39943;0;6;0;0;0;0;0;0
602;41169;0;3;0;0;0;0;0;0
603;43772;0;1;0;0;0;0;0;0
604;44432;0;1;0;0;0;0;0;0
605;44814;0;0;0;0;0;0;0;0
606;46544;0;0;0;0;0;0;0;0
607;170114;0;17;0;0;0;0;4224;334
608;48416;0;17281;0;0;0;0;16228;19417
609;18374;0;39245;2336;0;0;0;28231;38556
610;12682;0;41634;4163;0;0;0;28231;38556
611;7956;0;39451;5375;0;0;0;28231;38556
612;7131;0;38018;6451;0;0;0;28231;38277
613;6555;0;36424;6694;0;0;0;28231;38277
614;6090;0;35602;6670;0;0;0;28231;38556
615;7386;0;35602;6651;0;0;0;28231;38556
616;11865;0;31129;2237;0;0;0;21029;27240
617;16696;0;31697;2012;0;0;0;21029;26961
618;52226;0;9760;0;0;0;0;4224;334
619;8755;0;1198;0;0;0;0;0;0
620;19400;0;452;0;0;0;0;0;0
621;29322;0;180;0;0;0;0;0;0
622;35347;0;51;0;0;0;0;0;0
623;39168;0;25;0;0;0;0;0;0
624;42646;0;13;0;0;0;0;0;0
625;44363;0;7;0;0;0;0;0;0
626;44791;0;3;0;0;0;0;0;0
